,coll_index,surname_x,initials_x,clean_name,raw_name,name,matched_name,distance,dup_count,item,itemLabel,surname_y,initials_y,canonical_string,orcid,viaf,isni,harv,ipni,abbr,yob,yod,wyb,wye
454,c02105,LEWIN,J.W.,"LEWIN, J.W.","LEWIN, John William","LEWIN, J.W.","Lewin, J.W.",0.0,1,http://www.wikidata.org/entity/Q6244729,John William Lewin,Lewin,J.W.,"Lewin, J.W.",,91414544,0000 0000 6709 5455,,20020239-2,J.W.Lewin,1770.0,1819.0,,
455,c02110,LHOTSKY,J.[.,"LHOTSKY, J.[.","LHOTSKY, Johann [Jan]","LHOTSKY, J.[.","Lhotsky, J.",0.0,1,http://www.wikidata.org/entity/Q9012388,John Lhotsky,Lhotsky,J.,"Lhotsky, J.",,50508605,0000 0000 6314 490X,77237,5551-1,Lhotsky,1795.0,1866.0,,
456,c02120,LITTLE,R.,"LITTLE, R.","LITTLE, R.","LITTLE, R.","Little, R.",0.0,1,http://www.wikidata.org/entity/Q33681905,R.John Little,Little,R.,"Little, R.",,,,,37539-1,R.J.Little,,,,
457,c02126,LODDIGES,G.,"LODDIGES, G.","LODDIGES, George","LODDIGES, G.","Loddiges, G.",0.0,1,http://www.wikidata.org/entity/Q3101732,George Loddiges,Loddiges,G.,"Loddiges, G.",,42605822,0000 0000 4110 5600,,5695-1,G.Lodd.,1786.0,1846.0,,
458,c02136,LORD,C.,"LORD, C.","LORD, C.","LORD, C.","Lord, C.",0.0,1,http://www.wikidata.org/entity/Q23661070,Clara Lord,Lord,C.,"Lord, C.",,,,,,,,,,
459,c02137,LORD,E.E.,"LORD, E.E.","LORD, Ernest E.","LORD, E.E.","Lord, E.E.",0.0,1,http://www.wikidata.org/entity/Q21519492,Ernest E. Lord,Lord,E.E.,"Lord, E.E.",,38303929,0000 0000 6350 3802,76138,14067-1,Lord,1899.0,1970.0,,
460,c02139,LOTHIAN,T.R.N.,"LOTHIAN, T.R.N.","LOTHIAN, Thomas Robert Noel*","LOTHIAN, T.R.N.","Lothian, T.R.N.",0.0,1,http://www.wikidata.org/entity/Q17403916,Thomas Robert Noel Lothian,Lothian,T.R.N.,"Lothian, T.R.N.",,92084352,0000 0000 6442 1577,16941,5768-1,Lothian,1915.0,2004.0,,
461,c02144,LOVIS,J.D.,"LOVIS, J.D.","LOVIS, John Donald, Prof.","LOVIS, J.D.","Lovis, J.D.",0.0,1,http://www.wikidata.org/entity/Q18986767,John Donald Lovis,Lovis,J.D.,"Lovis, J.D.",,,,,5780-1,Lovis,1930.0,,,
462,c02146,LOWRIE,A.,"LOWRIE, A.","LOWRIE, Allen","LOWRIE, A.","Lowrie, A.",0.0,1,http://www.wikidata.org/entity/Q705527,Allen Lowrie,Lowrie,A.,"Lowrie, A.",,13857397,0000 0000 6371 8758,40509.0,14800-1,Lowrie,1948.0,,,
463,c02148,LUCAS,A.H.S.,"LUCAS, A.H.S.","LUCAS, Arthur Henry Shakespeare, Prof","LUCAS, A.H.S.","Lucas, A.H.S.",0.0,1,http://www.wikidata.org/entity/Q2865141,Arthur Henry Shakespeare Lucas,Lucas,A.H.S.,"Lucas, A.H.S.",,3802231,0000 0000 8417 8738,507.0,5794-1,A.H.S.Lucas,1853.0,1936.0,,
464,c02149,LUCAS,R.,"LUCAS, R.","LUCAS, Robert","LUCAS, R.","Lucas, R.",0.0,1,http://www.wikidata.org/entity/Q56999786,Robert Lucas,Lucas,R.,"Lucas, R.",,42235867,,,,,1864.0,,,
465,c02150,LUCAS,T.P.,"LUCAS, T.P.","LUCAS, T.P., Dr","LUCAS, T.P.","Lucas, T.P.",0.0,1,http://www.wikidata.org/entity/Q3525470,Thomas Pennington Lucas,Lucas,T.P.,"Lucas, T.P.",,91997456,,,,,1843.0,1917.0,,
466,c02153,LUDBROOK,N.H.,"LUDBROOK, N.H.","LUDBROOK, N.H., Dr","LUDBROOK, N.H.","Ludbrook, N.H.",0.0,1,http://www.wikidata.org/entity/Q26838520,Nelly Hooper Ludbrook,Ludbrook,N.H.,"Ludbrook, N.H.",,18584196,0000 0000 8430 6015,,,,1907.0,1995.0,,
467,c02154,LUEHMANN,J.G.W.,"LUEHMANN, J.G.W.","LUEHMANN, Johann Georg W.","LUEHMANN, J.G.W.","Luehmann, J.G.W.",0.0,1,http://www.wikidata.org/entity/Q5932934,Johann George W. Luehmann,Luehmann,J.G.W.,"Luehmann, J.G.W.",,,,,5817-1,Luehm.,1843.0,1904.0,,
468,c02155,LUERSSEN,C.[.,"LUERSSEN, C.[.","LUERSSEN, C. [?Christian]","LUERSSEN, C.[.","Luerssen, C.",0.0,1,http://www.wikidata.org/entity/Q70807,Christian Luerssen,Luerssen,C.,"Luerssen, C.",,54542124,0000 0000 0368 818X,2571.0,5820-1,Luerss.,1843.0,1916.0,,
469,c02160,LUMHOLTZ,C.S.,"LUMHOLTZ, C.S.","LUMHOLTZ, Carl Sophus","LUMHOLTZ, C.S.","Lumholtz, C.S.",0.0,1,http://www.wikidata.org/entity/Q1040662,Carl Sofus Lumholtz,Lumholtz,C.S.,"Lumholtz, C.S.",,44412731,0000 0001 0814 4699,49225.0,,,1851.0,1922.0,,
470,c02161,LUMLEY,P.F.,"LUMLEY, P.F.","LUMLEY, Peter F.","LUMLEY, P.F.","Lumley, P.F.",0.0,1,http://www.wikidata.org/entity/Q21519589,Peter Francis Lumley,Lumley,P.F.,"Lumley, P.F.",,,,,14569-1,Lumley,1938.0,,,
471,c02162,LYALL,D.,"LYALL, D.","LYALL, David, Dr","LYALL, D.","Lyall, D.",0.0,1,http://www.wikidata.org/entity/Q5236843,David Lyall,Lyall,D.,"Lyall, D.",,36679066,,44462.0,5861-1,Lyall,1817.0,1895.0,,
472,c02164,LYELL,G.,"LYELL, G.","LYELL, George","LYELL, G.","Lyell, G.",0.0,1,http://www.wikidata.org/entity/Q5541891,George Lyell,Lyell,G.,"Lyell, G.",,,,,,,1866.0,1951.0,,
473,c02170,MACARTHUR,W.,"MACARTHUR, W.","MACARTHUR, William, Sir","MACARTHUR, W.","Macarthur, W.",0.0,1,http://www.wikidata.org/entity/Q8014978,William Macarthur,Macarthur,W.,"Macarthur, W.",,92060182,0000 0000 6442 1147,18866,5886-1,Macarthur,1800.0,1882.0,,
474,c02177,MACFARLANE,S.,"MACFARLANE, S.","MACFARLANE, Samuel","MACFARLANE, S.","Macfarlane, S.",0.0,1,http://www.wikidata.org/entity/Q21537764,Samuel Macfarlane,Macfarlane,S.,"Macfarlane, S.",,19148389343010711240,,35674,,,1837.0,1911.0,,
475,c02179,MACGILLIVRAY,J.,"MACGILLIVRAY, J.","MACGILLIVRAY, John","MACGILLIVRAY, J.","MacGillivray, J.",0.0,1,http://www.wikidata.org/entity/Q3181970,John MacGillivray,MacGillivray,J.,"MacGillivray, J.",,122737157,0000 0000 8505 127X,16759.0,5919-1,J.MacGill.,1821.0,1867.0,,
476,c02181,MACGILLIVRAY,W.D.K.,"MACGILLIVRAY, W.D.K.","MACGILLIVRAY, William David Kerr, Dr","MACGILLIVRAY, W.D.K.","MacGillivray, W.D.K.",0.0,1,http://www.wikidata.org/entity/Q62078646,William David Kerr MacGillivray,MacGillivray,W.D.K.,"MacGillivray, W.D.K.",,94082280,,18431,,,1867.0,1933.0,,
477,c02185,MACKENZIE,D.,"MACKENZIE, D.","MACKENZIE, Daniel","MACKENZIE, D.","Mackenzie, D.",0.0,1,http://www.wikidata.org/entity/Q36538392,D.W.R. Mackenzie,Mackenzie,D.,"Mackenzie, D.",,,,,22693-1,D.W.R.Mack.,,,,
478,c02186,MACKLIN,E.D.,"MACKLIN, E.D.","MACKLIN, Ellen D., Miss","MACKLIN, E.D.","Macklin, E.D.",0.0,1,http://www.wikidata.org/entity/Q36547510,Ellen D. Macklin,Macklin,E.D.,"Macklin, E.D.",,,,28,5941-1,Macklin,1901.0,1979.0,,
479,c02192,MACLEAY,A.,"MACLEAY, A.","MACLEAY, Alexander","MACLEAY, A.","Macleay, A.",0.0,1,http://www.wikidata.org/entity/Q2833165,Alexander Macleay,Macleay,A.,"Macleay, A.",,33207010,,8339.0,,,1767.0,1848.0,,
480,c02194,MACLEAY,W.J.,"MACLEAY, W.J.","MACLEAY, William John, Sir","MACLEAY, W.J.","Macleay, W.J.",0.0,1,http://www.wikidata.org/entity/Q3568745,William John Macleay,Macleay,W.J.,"Macleay, W.J.",,77095612,0000 0000 6320 2719,,,,1820.0,1891.0,,
481,c02195,MACLEAY,W.S.,"MACLEAY, W.S.","MACLEAY, William Sharp","MACLEAY, W.S.","Macleay, W.S.",0.0,1,http://www.wikidata.org/entity/Q1237875,William Sharp Macleay,Macleay,W.S.,"Macleay, W.S.",,5360018,0000 0000 6316 6682,,,,1792.0,1865.0,,
482,c02198,MACMILLAN,B.H.,"MACMILLAN, B.H.","MACMILLAN, Bryony H., Miss","MACMILLAN, B.H.","Macmillan, B.H.",0.0,1,http://www.wikidata.org/entity/Q18986792,Bryony Hope Macmillan,Macmillan,B.H.,"Macmillan, B.H.",,,,,14352-1,B.H.Macmill.,1933.0,,,
483,c02211,MAIDEN,J.H.,"MAIDEN, J.H.","MAIDEN, Joseph Henry","MAIDEN, J.H.","Maiden, J.H.",0.0,1,http://www.wikidata.org/entity/Q2583058,J. H. Maiden,Maiden,J.H.,"Maiden, J.H.",,10242002,0000 0000 8089 8455,1315.0,5992-1,Maiden,1859.0,1925.0,,
484,c02215,MAKINSON,R.O.(.,"MAKINSON, R.O.(.","MAKINSON, Robert Owen (Bob)","MAKINSON, R.O.(.","Makinson, R.O.",0.0,1,http://www.wikidata.org/entity/Q21338996,Robert Owen Makinson,Makinson,R.O.,"Makinson, R.O.",,,,,36019-1,Makinson,1956.0,,,
485,c02225,MANGLES,J.,"MANGLES, J.","MANGLES, James, Capt.","MANGLES, J.","Mangles, J.",0.0,1,http://www.wikidata.org/entity/Q15994613,James Mangles,Mangles,J.,"Mangles, J.",,15957491,0000 0000 7357 2289,48724,,,1786.0,1867.0,,
486,c02232,MAPLESTONE,C.M.,"MAPLESTONE, C.M.","MAPLESTONE, Charles M.","MAPLESTONE, C.M.","Maplestone, C.M.",0.0,1,http://www.wikidata.org/entity/Q77263120,Charles Mash Maplestone,Maplestone,C.M.,"Maplestone, C.M.",,,,,,,,,,
487,c02236,MARKS,E.N.,"MARKS, E.N.","MARKS, Elizabeth Nesta","MARKS, E.N.","Marks, E.N.",0.0,1,http://www.wikidata.org/entity/Q23035502,Elizabeth Nesta Marks,Marks,E.N.,"Marks, E.N.",,279089299,,,,,1918.0,2002.0,,
488,c02244,MARSH,J.A.,"MARSH, J.A.","MARSH, Jack Albert","MARSH, J.A.","Marsh, J.A.",0.0,1,http://www.wikidata.org/entity/Q18986815,Judith Anne Marsh,Marsh,J.A.,"Marsh, J.A.",,,,,12209-1,J.A.Marsh,1941.0,,,
489,c02248,MARTENS,G.M.[.v.,"MARTENS, G.M.[.v.","MARTENS, Georg Matthias [Matthaeus] von","MARTENS, G.M.[.v.","Martens, G.M.v.",0.0,1,http://www.wikidata.org/entity/Q1506633,George Matthias von Martens,Martens,G.M.v.,"Martens, G.M.v.",,77077066,0000 0000 1067 1407,1611.0,22943-1,G.Martens,1788.0,1872.0,,
490,c02250,MARTIN,,MARTIN,MARTIN,MARTIN,"Martin, .",0.0,1,http://www.wikidata.org/entity/Q33683609,Martin,Martin,.,"Martin, .",,,,,20013332-1,Martin,,,,
491,c02263,MASON,R.,"MASON, R.","MASON, Ruth*","MASON, R.","Mason, R.",0.0,1,http://www.wikidata.org/entity/Q15921103,Ruth Mason,Mason,R.,"Mason, R.",,267009815,0000 0001 1948 3143,10133,6195-1,R.Mason,1913.0,1990.0,,
492,c02267,MASTERS,G.,"MASTERS, G.","MASTERS, George","MASTERS, G.","Masters, G.",0.0,1,http://www.wikidata.org/entity/Q21538213,George Masters,Masters,G.,"Masters, G.",,94410696,,,,,1837.0,1912.0,,
493,c02277,MAXWELL,G.,"MAXWELL, G.","MAXWELL, George","MAXWELL, G.","Maxwell, G.",0.0,1,http://www.wikidata.org/entity/Q5542253,George Maxwell,Maxwell,G.,"Maxwell, G.",,,,13698.0,,,1804.0,1880.0,,
494,c02279,MAY,A.W.S.,"MAY, A.W.S.","MAY, A.W.S.","MAY, A.W.S.","May, A.W.S.",0.0,1,http://www.wikidata.org/entity/Q21387934,Alan Walter Sydney May,May,A.W.S.,"May, A.W.S.",,,,,,,1916.0,1966.0,,
495,c02281,MAY,V.,"MAY, V.","MAY, Valerie*","MAY, V.","May, V.",0.0,1,http://www.wikidata.org/entity/Q21520164,Valerie May,May,V.,"May, V.",,,,41759.0,33451-1,V.May,1916.0,2007.0,,
496,c02283,MAYR,E.,"MAYR, E.","MAYR, E.","MAYR, E.","Mayr, E.",0.0,1,http://www.wikidata.org/entity/Q5354,Ernst Mayr,Mayr,E.,"Mayr, E.",,98043389,0000 0001 1452 9931,24246.0,,,1904.0,2005.0,,
497,c02286,MCALPINE,D.K.,"MCALPINE, D.K.","MCALPINE, D.K.","MCALPINE, D.K.","McAlpine, D.K.",0.0,1,http://www.wikidata.org/entity/Q21502932,David K. McAlpine,McAlpine,D.K.,"McAlpine, D.K.",,92151821,,,,,,,,
498,c02287,McALPINE,D.,"McALPINE, D.","McALPINE, Daniel","McALPINE, D.","McAlpine, D.",0.0,1,http://www.wikidata.org/entity/Q21340814,Daniel McAlpine,McAlpine,D.,"McAlpine, D.",,68000032,0000 0000 8019 4853,30274.0,13302-1,McAlpine,1849.0,1932.0,,
499,c02290,McAULAY,A.L.,"McAULAY, A.L.","McAULAY, Alexander Leicester","McAULAY, A.L.","McAulay, A.L.",0.0,1,http://www.wikidata.org/entity/Q21520204,Alexander Leicester McAulay,McAulay,A.L.,"McAulay, A.L.",,,,,13303-1,McAulay,1895.0,1969.0,,
500,c02299,McCOMB,J.A.,"McCOMB, J.A.","McCOMB, Jennifer Anne, Dr","McCOMB, J.A.","McComb, J.A.",0.0,1,http://www.wikidata.org/entity/Q21520218,Jennifer Anne McComb,McComb,J.A.,"McComb, J.A.",,,,,13304-1,McComb,1943.0,,,
501,c02302,McCORMICK,R.,"McCORMICK, R.","McCORMICK, Robert","McCORMICK, R.","McCormick, R.",0.0,1,http://www.wikidata.org/entity/Q2005497,Robert McCormick,McCormick,R.,"McCormick, R.",,43458130,0000 0000 7393 8535,47718.0,5904-1,McCormick,1800.0,1890.0,,
502,c02303,McCOY,F.,"McCOY, F.","McCOY, Frederick, Prof. Sir","McCOY, F.","McCoy, F.",0.0,1,http://www.wikidata.org/entity/Q347883,Frederick McCoy,McCoy,F.,"McCoy, F.",,121686270,0000 0000 8028 8876,75452.0,12670-1,McCoy,1817.0,1899.0,,
503,c02305,McCRAITH,G.,"McCRAITH, G.","McCRAITH, Gerald","McCRAITH, G.","McCraith, G.",0.0,1,http://www.wikidata.org/entity/Q21520224,Gerald McCraith,McCraith,G.,"McCraith, G.",,,,90785,20016280-1,McCraith,1940.0,2009.0,,
504,c02311,McDONALD,J.A.,"McDONALD, J.A.","McDONALD, J.A.","McDONALD, J.A.","McDonald, J.A.",0.0,1,http://www.wikidata.org/entity/Q13423991,John Andrew McDonald,McDonald,J.A.,"McDonald, J.A.",,24108567,,,14811-1,J.A.McDonald,1953.0,,,
505,c02313,McDONALD,M.W.,"McDONALD, M.W.","McDONALD, Maurice William","McDONALD, M.W.","McDonald, M.W.",0.0,1,http://www.wikidata.org/entity/Q18986879,Maurice W. McDonald,McDonald,M.W.,"McDonald, M.W.",,,,,36878-1,M.W.McDonald,,,,
506,c02326,McGLYNN,W.H.,"McGLYNN, W.H.","McGLYNN, William Henry","McGLYNN, W.H.","McGlynn, W.H.",0.0,1,http://www.wikidata.org/entity/Q21520243,William Henry McGlynn,McGlynn,W.H.,"McGlynn, W.H.",,,,73499,13305-1,McGlynn,1876.0,1956.0,,
507,c02333,McKIE,E.N.,"McKIE, E.N.","McKIE, Ernest Norman, Rev.","McKIE, E.N.","McKie, E.N.",0.0,1,http://www.wikidata.org/entity/Q5836718,Ernest Norman McKie,McKie,E.N.,"McKie, E.N.",,,,44336,5939-1,McKie,1882.0,1948.0,,
508,c02335,McKINNON,A.D.,"McKINNON, A.D.","McKINNON, A.D.","McKINNON, A.D.","McKinnon, A.D.",0.0,1,http://www.wikidata.org/entity/Q25438317,A. David McKinnon,McKinnon,A.D.,"McKinnon, A.D.",,,,,,,,,,
509,c02337,McLACHLAN,R.,"McLACHLAN, R.","McLACHLAN, Robert","McLACHLAN, R.","McLachlan, R.",0.0,1,http://www.wikidata.org/entity/Q720067,Robert McLachlan,McLachlan,R.,"McLachlan, R.",,264523420,0000 0003 8218 6779,45176.0,,,1837.0,1904.0,,
510,c02343,McLENNAN,E.I.,"McLENNAN, E.I.","McLENNAN, Ethel Irene, Prof.","McLENNAN, E.I.","McLennan, E.I.",0.0,1,http://www.wikidata.org/entity/Q21499178,Ethel Irene McLennan,McLennan,E.I.,"McLennan, E.I.",,93956470,,60591,13307-1,McLennan,1891.0,1983.0,,
511,c02365,MEDWELL,L.M.,"MEDWELL, L.M.","MEDWELL, Lorna M.","MEDWELL, L.M.","Medwell, L.M.",0.0,1,http://www.wikidata.org/entity/Q36615498,Lorna M. Medwell,Medwell,L.M.,"Medwell, L.M.",,,,82855,23205-1,Medwell,,,,
512,c02377,MENNEGA,A.M.W.,"MENNEGA, A.M.W.","MENNEGA, Alberta Maria Wilhelmina, Dr","MENNEGA, A.M.W.","Mennega, A.M.W.",0.0,1,http://www.wikidata.org/entity/Q2332473,Alberta M. W. Mennega,Mennega,A.M.W.,"Mennega, A.M.W.",,,,28520.0,6357-1,Mennega,1912.0,2009.0,,
513,c02379,MENZIES,A.,"MENZIES, A.","MENZIES, Archibald","MENZIES, A.","Menzies, A.",0.0,1,http://www.wikidata.org/entity/Q633378,Archibald Menzies,Menzies,A.,"Menzies, A.",,77126425,0000 0000 5068 0877,16644.0,23275-1,Menzies,1754.0,1842.0,,
514,c02380,MEREDITH,L.A.,"MEREDITH, L.A.","MEREDITH, Louisa Anne,  nee TWAMLEY","MEREDITH, L.A.","Meredith, L.A.",0.0,1,http://www.wikidata.org/entity/Q531358,Louisa Anne Meredith,Meredith,L.A.,"Meredith, L.A.",,61536356,0000 0000 8387 1637,79947.0,12681-1,Meredith,1812.0,1895.0,,
515,c02383,MERRIFIELD,M.P.,"MERRIFIELD, M.P.","MERRIFIELD, Mary Philadelphia, nee WATKINS","MERRIFIELD, M.P.","Merrifield, M.P.",0.0,1,http://www.wikidata.org/entity/Q21592534,Mary Philadelphia Merrifield,Merrifield,M.P.,"Merrifield, M.P.",,76722488,0000 0000 8157 4911,,,,1804.0,1889.0,,
516,c03397,WESTON,A.S.,"WESTON, A.S.","WESTON, Arthur Stewart, Dr","WESTON, A.S.","Weston, A.S.",0.0,1,http://www.wikidata.org/entity/Q21612531,Arthur Stewart Weston,Weston,A.S.,"Weston, A.S.",,,,,13335-1,A.S.Weston,1932.0,,,
517,c02388,MICHAEL,P.W.,"MICHAEL, P.W.","MICHAEL, Peter William","MICHAEL, P.W.","Michael, P.W.",0.0,1,http://www.wikidata.org/entity/Q21513415,Peter William Michael,Michael,P.W.,"Michael, P.W.",,,,,23342-1,P.W.Michael,,,,
518,c02400,MILLER,J.F.,"MILLER, J.F.","MILLER, John Frederick","MILLER, J.F.","Miller, J.F.",0.0,1,http://www.wikidata.org/entity/Q2700645,John Frederick Miller,Miller,J.F.,"Miller, J.F.",,7263884,0000 0001 1795 6541,2751.0,6480-1,J.F.Mill.,1759.0,1796.0,,
519,c02403,MILLIGAN,A.W.,"MILLIGAN, A.W.","MILLIGAN, A.W.","MILLIGAN, A.W.","Milligan, A.W.",0.0,1,http://www.wikidata.org/entity/Q4720377,Alexander William Milligan,Milligan,A.W.,"Milligan, A.W.",,,,,,,1858.0,1921.0,,
520,c02404,MILLIGAN,J.,"MILLIGAN, J.","MILLIGAN, Joseph, Dr","MILLIGAN, J.","Milligan, J.",0.0,1,http://www.wikidata.org/entity/Q24088012,Joseph Milligan,Milligan,J.,"Milligan, J.",,92264069,,28020,,,1807.0,1884.0,,
521,c02414,MITCHELL,A.S.,"MITCHELL, A.S.","MITCHELL, Andrew Stewart*","MITCHELL, A.S.","Mitchell, A.S.",0.0,1,http://www.wikidata.org/entity/Q21521561,Andrew Stewart Mitchell,Mitchell,A.S.,"Mitchell, A.S.",,,,,13311-1,A.S.Mitch.,1952.0,,,
522,c02426,MOLLOY,G.,"MOLLOY, G.","MOLLOY, Georgiana, Mrs, nee KENNEDY","MOLLOY, G.","Molloy, G.",0.0,1,http://www.wikidata.org/entity/Q5548105,Georgiana Molloy,Molloy,G.,"Molloy, G.",,22953152,0000 0000 3520 3634,19562.0,,,1805.0,1843.0,,
523,c02427,MOLYNEUX,W.,"MOLYNEUX, W.","MOLYNEUX, William","MOLYNEUX, W.","Molyneux, W.",0.0,1,http://www.wikidata.org/entity/Q2096504,William Molyneux,Molyneux,W.,"Molyneux, W.",,24698734,0000 0000 8103 4261,,,,1656.0,1698.0,,
524,c02438,MOORE,G.F.,"MOORE, G.F.","MOORE, George Fletcher","MOORE, G.F.","Moore, G.F.",0.0,1,http://www.wikidata.org/entity/Q22103041,George F. Moore,Moore,G.F.,"Moore, G.F.",,,,,,,,,,
525,c02445,MOORE,S.l.M.,"MOORE, S.l.M.","MOORE, Spencer le Marchant","MOORE, S.l.M.","Moore, S.L.M.",0.0,1,http://www.wikidata.org/entity/Q2975984,Spencer Le Marchant Moore,Moore,S.L.M.,"Moore, S.L.M.",,208525485,0000 0003 9815 0711,2910.0,6622-1,S.Moore,1850.0,1931.0,,
526,c02446,MOORE,T.B.,"MOORE, T.B.","MOORE, Thomas Bather","MOORE, T.B.","Moore, T.B.",0.0,1,http://www.wikidata.org/entity/Q7787473,Thomas Bather Moore,Moore,T.B.,"Moore, T.B.",,77384241,0000 0000 8396 2619,76998,13312-1,T.B.Moore,1850.0,1919.0,,
527,c02448,MOORE,W.D.,"MOORE, W.D.","MOORE, William Dalgety","MOORE, W.D.","Moore, W.D.",0.0,1,http://www.wikidata.org/entity/Q21521688,William Dewey Moore,Moore,W.D.,"Moore, W.D.",,,,,23594-1,W.D.Moore,1897.0,,,
528,c02456,MORLEY,B.D.,"MORLEY, B.D.","MORLEY, Brian Derek, Dr","MORLEY, B.D.","Morley, B.D.",0.0,1,http://www.wikidata.org/entity/Q21521740,Brian D. Morley,Morley,B.D.,"Morley, B.D.",,76832444,0000 0004 4457 3521,,6664-1,B.D.Morley,1943.0,,,
529,c02458,MORRIS,A.,"MORRIS, A.","MORRIS, Albert","MORRIS, A.","Morris, A.",0.0,1,http://www.wikidata.org/entity/Q4710866,Albert Morris,Morris,A.,"Morris, A.",,41054568,0000 0000 8223 1806,29342.0,,,1886.0,1939.0,,
530,c02459,MORRIS,D.I.,"MORRIS, D.I.","MORRIS, Dennis Ivor*","MORRIS, D.I.","Morris, D.I.",0.0,1,http://www.wikidata.org/entity/Q21388745,Dennis Ivor Morris,Morris,D.I.,"Morris, D.I.",,,,,6672-1,D.I.Morris,1924.0,2005.0,,
531,c02468,MORRISON,P.C.,"MORRISON, P.C.","MORRISON, Phillip Crosbie","MORRISON, P.C.","Morrison, P.C.",0.0,1,http://www.wikidata.org/entity/Q3378991,Philip Crosbie Morrison,Morrison,P.C.,"Morrison, P.C.",,1722969,0000 0000 6383 058X,,,,1900.0,1958.0,,
532,c02473,MORTON,G.H.,"MORTON, G.H.","MORTON, G.H.","MORTON, G.H.","Morton, G.H.",0.0,1,http://www.wikidata.org/entity/Q36565601,Gary H. Morton,Morton,G.H.,"Morton, G.H.",,,,,6687-1,G.H.Morton,,,,
533,c02478,MOSELEY,H.N.,"MOSELEY, H.N.","MOSELEY, Henry Nottidge","MOSELEY, H.N.","Moseley, H.N.",0.0,1,http://www.wikidata.org/entity/Q3088214,Henry Nottidge Moseley,Moseley,H.N.,"Moseley, H.N.",,66769287,0000 0000 6300 6929,23457.0,6693-1,H.Moseley,1844.0,1891.0,,
534,c02480,MOSSMAN,S.,"MOSSMAN, S.","MOSSMAN, Samuel","MOSSMAN, S.","Mossman, S.",0.0,1,http://www.wikidata.org/entity/Q88840470,Samuel Mossman,Mossman,S.,"Mossman, S.",,,,,20043431-1,Mossman,,,,
535,c02503,MUNIR,A.A.,"MUNIR, A.A.","MUNIR, Ahmad Abid, Dr*","MUNIR, A.A.","Munir, A.A.",0.0,1,http://www.wikidata.org/entity/Q21521892,Ahmad Abid Munir,Munir,A.A.,"Munir, A.A.",,,,,6780-1,Munir,1936.0,,,
536,c02508,MURPHY,A.,"MURPHY, A.","MURPHY, Andrew","MURPHY, A.","Murphy, A.",0.0,1,http://www.wikidata.org/entity/Q47123156,Alice Murphy,Murphy,A.,"Murphy, A.",,,,60769,33592-1,A.Murphy,,,,
537,c02509,MURPHY,E.,"MURPHY, E.","MURPHY, E.","MURPHY, E.","Murphy, E.",0.0,1,http://www.wikidata.org/entity/Q5818770,Edmund Murphy,Murphy,E.,"Murphy, E.",,,,1579,6800-1,Murphy,1828.0,1866.0,,
538,c02514,MURRAY,J.P.,"MURRAY, J.P.","MURRAY, James Patrick, Dr","MURRAY, J.P.","Murray, J.P.",0.0,1,http://www.wikidata.org/entity/Q2913940,Johann Philipp Murray,Murray,J.P.,"Murray, J.P.",,22567578,0000 0000 3287 4555,,,,1726.0,1776.0,,
539,c02519,MURRAY,R.A.F.,"MURRAY, R.A.F.","MURRAY, Reginald Augustus Frederick","MURRAY, R.A.F.","Murray, R.A.F.",0.0,1,http://www.wikidata.org/entity/Q7308582,Reginald Augustus Frederick Murray,Murray,R.A.F.,"Murray, R.A.F.",,189791177,0000 0001 4005 3703,,,,1846.0,1925.0,,
540,c02520,MUSGRAVE,A.,"MUSGRAVE, A.","MUSGRAVE, A., Capt.","MUSGRAVE, A.","Musgrave, A.",0.0,1,http://www.wikidata.org/entity/Q15999263,Anthony Musgrave,Musgrave,A.,"Musgrave, A.",,94595426,,,,,1895.0,1959.0,,
541,c02522,MUSSON,C.T.,"MUSSON, C.T.","MUSSON, Charles Tucker","MUSSON, C.T.","Musson, C.T.",0.0,1,http://www.wikidata.org/entity/Q55068982,Charles Tucker Musson,Musson,C.T.,"Musson, C.T.",,,,43262.0,,,1856.0,1928.0,,
542,c02526,NA-THALANG,O.,"NA-THALANG, O.","NA-THALANG, Obchant","NA-THALANG, O.","Na-Thalang, O.",0.0,1,http://www.wikidata.org/entity/Q36647361,Obchant Na-Thalang,Na-Thalang,O.,"Na-Thalang, O.",,,,60578,23814-1,Na-Thalang,,,,
543,c02531,NAUHEIMER,L.,"NAUHEIMER, L.","NAUHEIMER, Lars","NAUHEIMER, L.","Nauheimer, L.",0.0,1,http://www.wikidata.org/entity/Q36616063,Lars Nauheimer,Nauheimer,L.,"Nauheimer, L.",,,,,20025504-1,Nauheimer,,,,
544,c02532,NAUMANN,F.C.,"NAUMANN, F.C.","NAUMANN, Fredrich Carl","NAUMANN, F.C.","Naumann, F.C.",0.0,1,http://www.wikidata.org/entity/Q66684608,Friedrich Carl Naumann,Naumann,F.C.,"Naumann, F.C.",,,,40898,,,1841.0,1902.0,,
545,c02544,NELSON,E.C.,"NELSON, E.C.","NELSON, Ernest Charles","NELSON, E.C.","Nelson, E.C.",0.0,1,http://www.wikidata.org/entity/Q2912516,Ernest Charles Nelson,Nelson,E.C.,"Nelson, E.C.",0000-0002-3909-4388,233162326,0000 0001 1701 5215,,13315-1,E.C.Nelson,1951.0,,,
