,label,count,start_date,end_date,activity_span,name,matched_name,distance,item_count,items,item_labels
321,"Blackall, W.E.",3278,1925.0,2012.0,87.0,"Blackall, W.E.","Blackall, W.",0.49,1,http://www.wikidata.org/entity/Q8005586,William Blackall
121,"Cribb, A.B.",9657,1926.0,2014.0,88.0,"Cribb, A.B.","Cribb, A.",0.49,1,http://www.wikidata.org/entity/Q21509505,Alan Cribb
117,"Chinnock, R.J.",10140,1957.0,2018.0,61.0,"Chinnock, R.J.","Chinnock, R.",0.49,1,http://www.wikidata.org/entity/Q22958786,Robert Chinnock
54,"Crisp, M.D.",17661,1876.0,2018.0,142.0,"Crisp, M.D.","Crisp, M.",0.49,1,http://www.wikidata.org/entity/Q4241213,Michael Crisp
40,"McDonald, K.R.",19822,1971.0,2018.0,47.0,"McDonald, K.R.","McDonald, K.",0.49,1,http://www.wikidata.org/entity/Q22110845,Keith McDonald
892,"Davidson, D.",817,1925.0,1991.0,66.0,"Davidson, D.","Davidson, D.E.",0.5,1,http://www.wikidata.org/entity/Q36535481,D.E. Davidson
141,"Cumming, R.",1259,1975.0,2010.0,35.0,"Cumming, R.","Cumming, R.L.",0.5,1,http://www.wikidata.org/entity/Q21392962,Robyn L. Cumming
149,"Fensham, R.",1485,1982.0,2019.0,37.0,"Fensham, R.","Fensham, R.J.",0.5,1,http://www.wikidata.org/entity/Q26713354,R.J. Fensham
565,"McKean, J.",1588,1903.0,2019.0,116.0,"McKean, J.","McKean, J.L.",0.5,1,http://www.wikidata.org/entity/Q22113346,John L. McKean
381,"Floyd, A.G.",2810,1928.0,2009.0,81.0,"Floyd, A.G.","Floyd, A.",0.5,1,http://www.wikidata.org/entity/Q4718870,Alexander Floyd
286,"Seppelt, R.D.",3820,1966.0,2018.0,52.0,"Seppelt, R.D.","Seppelt, R.",0.5,1,http://www.wikidata.org/entity/Q21340338,Rod Seppelt
162,"Waterhouse, B.M.",6636,1980.0,2017.0,37.0,"Waterhouse, B.M.","Waterhouse, B.",0.5,1,http://www.wikidata.org/entity/Q2896275,Benjamin Waterhouse
363,"Griffin, E.A.",2955,1965.0,1993.0,28.0,"Griffin, E.A.","Griffin, E.",0.5,2,http://www.wikidata.org/entity/Q37151390|http://www.wikidata.org/entity/Q59180229,Emily Griffin|Eryn Griffin
661,"Whitehead, B.",1255,1954.0,1996.0,42.0,"Whitehead, B.","Whitehead, J.",0.5,3,http://www.wikidata.org/entity/Q2423790|http://www.wikidata.org/entity/Q19588691|http://www.wikidata.org/entity/Q88832546,John Whitehead|Jack Whitehead|John Whitehead
559,"Munir, A.",694,1964.0,1990.0,26.0,"Munir, A.","Munir, A.A.",0.51,1,http://www.wikidata.org/entity/Q21521892,Ahmad Abid Munir
901,"Obbens, F.",808,1993.0,2018.0,25.0,"Obbens, F.","Obbens, F.J.",0.51,1,http://www.wikidata.org/entity/Q21522309,Frank J. Obbens
170,"Barker, W.R. | Barker, R.M.",899,1979.0,2003.0,24.0,"Barker, W.R. | Barker, R.M.","Barker, W.R.",0.51,1,http://www.wikidata.org/entity/Q21505669,William Robert Barker
449,"Vickery, J.",1093,1886.0,1976.0,90.0,"Vickery, J.","Vickery, J.W.",0.51,1,http://www.wikidata.org/entity/Q6297664,Joyce Winifred Vickery
549,"Wollaston, E.",1660,1952.0,1986.0,34.0,"Wollaston, E.","Wollaston, E.M.",0.51,1,http://www.wikidata.org/entity/Q21612924,Elise Margaretta Wollaston
516,"Pulley, J.",1810,1956.0,1975.0,19.0,"Pulley, J.","Pulley, J.M.",0.51,1,http://www.wikidata.org/entity/Q26714002,Jean M. Pulley
392,"Gilmour, P.",2727,1958.0,2006.0,48.0,"Gilmour, P.","Gilmour, P.M.",0.51,1,http://www.wikidata.org/entity/Q26713802,P.M. Gilmour
288,"Pickard, J.",3791,1961.0,1998.0,37.0,"Pickard, J.","Pickard, J.F.",0.51,1,http://www.wikidata.org/entity/Q21522982,Joseph Fry Pickard
281,"Bruhl, J.J.",3883,1975.0,2018.0,43.0,"Bruhl, J.J.","Bruhl, J.",0.51,1,http://www.wikidata.org/entity/Q18719645,Jeremy Bruhl
38,"George, A.S.",21649,1898.0,2016.0,118.0,"George, A.S.","George, A.",0.51,1,http://www.wikidata.org/entity/Q2702267,Alex George
804,"Chapman, A.D.",957,1961.0,1989.0,28.0,"Chapman, A.D.","Chapman, A.",0.51,2,http://www.wikidata.org/entity/Q583918|http://www.wikidata.org/entity/Q18983617,Abel Chapman|Alex Chapman
752,"Gibbons, P.",1050,1981.0,2003.0,22.0,"Gibbons, P.","Gibbons, A.",0.51,2,http://www.wikidata.org/entity/Q22104141|http://www.wikidata.org/entity/Q62995921,Anne Gibbons|Alastair Gibbons
670,"McDonald, T.J.",1248,1960.0,1986.0,26.0,"McDonald, T.J.","McDonald, T.",0.52,1,http://www.wikidata.org/entity/Q47122305,Tami McDonald
616,"Pedersen, S.",1400,1993.0,2018.0,25.0,"Pedersen, S.","Pedersen, S.M.",0.52,1,http://www.wikidata.org/entity/Q36681217,Steffen Mariager Pedersen
542,"Costion, C.",1667,2008.0,2010.0,2.0,"Costion, C.","Costion, C.M.",0.52,1,http://www.wikidata.org/entity/Q22222729,Craig M. Costion
501,"French, M.",1899,1979.0,2018.0,39.0,"French, M.","French, M.E.",0.52,1,http://www.wikidata.org/entity/Q26713804,Malcolm E. French
274,"Jessup, L.W.",3978,1951.0,2017.0,66.0,"Jessup, L.W.","Jessup, L.",0.52,1,http://www.wikidata.org/entity/Q21517014,Laurence Jessup
218,"Tindale, M.D.",5076,1923.0,2010.0,87.0,"Tindale, M.D.","Tindale, M.",0.52,1,http://www.wikidata.org/entity/Q4815140,Mary Tindale
139,"Specht, R.L.",7800,1939.0,1989.0,50.0,"Specht, R.L.","Specht, R.",0.52,1,http://www.wikidata.org/entity/Q3277170,Raymond Specht
912,"Kennedy, M.",796,1911.0,1994.0,83.0,"Kennedy, M.","Kennedy, J.",0.52,2,http://www.wikidata.org/entity/Q21517432|http://www.wikidata.org/entity/Q29790333,John Kennedy|Jonathan Kennedy
414,"Robinson, A.C.",2585,1929.0,2016.0,87.0,"Robinson, A.C.","Robinson, A.",0.52,2,http://www.wikidata.org/entity/Q261718|http://www.wikidata.org/entity/Q5686033,Alastair Robinson|Anthony Robinson
427,"Andrews, G.",2490,1994.0,1994.0,0.0,"Andrews, G.","Andrews, J.",0.52,3,http://www.wikidata.org/entity/Q6128745|http://www.wikidata.org/entity/Q44289982|http://www.wikidata.org/entity/Q47113075,James Andrews|J Andrews|J. Andrews
754,"Robinson, C.",1048,1916.0,1999.0,83.0,"Robinson, C.","Robinson, J.",0.53,1,http://www.wikidata.org/entity/Q21607290,John Robinson
672,"Kirkman, H.",1244,1970.0,2004.0,34.0,"Kirkman, H.","Kirkman, K.",0.53,1,http://www.wikidata.org/entity/Q33679268,Katherine Kirkman
519,"Klaphake, V.",1808,1962.0,2014.0,52.0,"Klaphake, V.","Klaphake, W.",0.53,1,http://www.wikidata.org/entity/Q8029855,Wolf Klaphake
514,"Beesley, P.",1815,1981.0,1996.0,15.0,"Beesley, P.","Beesley, P.L.",0.53,1,http://www.wikidata.org/entity/Q26713587,P.L. Beesley
405,"Kemp, J.",2648,1974.0,2019.0,45.0,"Kemp, J.","Kemp, J.F.",0.53,1,http://www.wikidata.org/entity/Q6134311,James Furman Kemp
379,"Robbins, F.",2814,1925.0,1986.0,61.0,"Robbins, F.","Robbins, J.",0.53,1,http://www.wikidata.org/entity/Q55071951,John Robbins
365,"Duguid, A.",2948,1992.0,2016.0,24.0,"Duguid, A.","Duguid, C.",0.53,1,http://www.wikidata.org/entity/Q1064167,Charles Duguid
853,"Brooks, S.T.",882,1873.0,1899.0,26.0,"Brooks, S.T.","Brooks, S.",0.53,2,http://www.wikidata.org/entity/Q18685034|http://www.wikidata.org/entity/Q31203522,Steve Brooks|Sarah Brooks
826,"Melzer, R.",916,1992.0,2018.0,26.0,"Melzer, R.","Melzer, J.",0.54,1,http://www.wikidata.org/entity/Q19630979,Julius Melzer
761,"Pritzel, E.",1038,1900.0,1991.0,91.0,"Pritzel, E.","Pritzel, E.G.",0.54,1,http://www.wikidata.org/entity/Q3057340,Ernst Georg Pritzel
747,"Pryor, L.D.",1054,1924.0,1997.0,73.0,"Pryor, L.D.","Pryor, L.",0.54,1,http://www.wikidata.org/entity/Q2886672,Lindsay Pryor
584,"Harwood, R.",1500,1994.0,2006.0,12.0,"Harwood, R.","Harwood, R.K.",0.54,1,http://www.wikidata.org/entity/Q21388170,Robert Kevyn Harwood
543,"Robinson, R.M.",1667,1991.0,2014.0,23.0,"Robinson, R.M.","Robinson, R.",0.54,1,http://www.wikidata.org/entity/Q49351,Robert Robinson
481,"Patrick, S.",1967,1983.0,2019.0,36.0,"Patrick, S.","Patrick, S.J.",0.54,1,http://www.wikidata.org/entity/Q19799695,Susan J. Patrick
450,"Schubert, A.",2244,2003.0,2018.0,15.0,"Schubert, A.","Schubert, J.",0.54,1,http://www.wikidata.org/entity/Q64746710,Joseph Schubert
258,"Sinkora, D.",4274,1969.0,1993.0,24.0,"Sinkora, D.","Sinkora, D.M.",0.54,1,http://www.wikidata.org/entity/Q21608980,Doris Martha Sinkora
225,"Blakely, W.F.",4953,1887.0,1999.0,112.0,"Blakely, W.F.","Blakely, W.",0.54,1,http://www.wikidata.org/entity/Q8005619,William Blakely
168,"Kraehenbuehl, D.N.",6508,1866.0,1999.0,133.0,"Kraehenbuehl, D.N.","Kraehenbuehl, F.",0.54,1,http://www.wikidata.org/entity/Q13220154,Felix Kraehenbuehl
95,"Royce, R.D.",12035,1860.0,2000.0,140.0,"Royce, R.D.","Royce, R.",0.54,1,http://www.wikidata.org/entity/Q7349414,Robert Royce
89,"Craven, L.A.",12286,1954.0,2014.0,60.0,"Craven, L.A.","Craven, L.",0.54,1,http://www.wikidata.org/entity/Q6708677,Lyndley Craven
728,"Woolcock, C.E. | Woolcock, D.T.",686,1968.0,1989.0,21.0,"Woolcock, C.E. | Woolcock, D.T.","Woolcock, A.",0.55,1,http://www.wikidata.org/entity/Q17711341,Ann Woolcock
324,"Haegi, L.A.R.",834,1945.0,1993.0,48.0,"Haegi, L.A.R.","Haegi, L.",0.55,1,http://www.wikidata.org/entity/Q5971806,Laurence Haegi
419,"Wapstra, J.E.",865,1991.0,2012.0,21.0,"Wapstra, J.E.","Wapstra, M.",0.55,1,http://www.wikidata.org/entity/Q21612226,Mark Wapstra
770,"Bostock, P.D.",1024,1981.0,2014.0,33.0,"Bostock, P.D.","Bostock, P.",0.55,1,http://www.wikidata.org/entity/Q18983223,Peter Bostock
224,"Sharpe, P.",1812,1969.0,1993.0,24.0,"Sharpe, P.","Sharpe, P.R.",0.55,1,http://www.wikidata.org/entity/Q21608752,Philip Ridley Sharpe
458,"Rozefelds, A.C.",2159,1964.0,2010.0,46.0,"Rozefelds, A.C.","Rozefelds, A.C.F.",0.55,1,http://www.wikidata.org/entity/Q21607500,Andrew Carl Frank Rozefelds
21,"Symon, D.",2364,1910.0,2009.0,99.0,"Symon, D.","Symon, D.E.",0.55,1,http://www.wikidata.org/entity/Q5799961,David Eric Symon
142,"Byrne, G.",7668,1965.0,2018.0,53.0,"Byrne, G.","Byrne, M.",0.55,1,http://www.wikidata.org/entity/Q39475099,Maria Byrne
68,"Eichler, Hj.",15014,1863.0,1993.0,130.0,"Eichler, Hj.","Eichler, H.",0.55,1,http://www.wikidata.org/entity/Q4530123,Hansjörg Eichler
273,"Thomson, B.",4003,1951.0,1991.0,40.0,"Thomson, B.","Thomson, J.",0.55,2,http://www.wikidata.org/entity/Q2037671|http://www.wikidata.org/entity/Q1351577,James Thomson|Joseph Thomson
185,"Black, R.A.",6032,1900.0,1996.0,96.0,"Black, R.A.","Black, R.",0.55,2,http://www.wikidata.org/entity/Q7342125|http://www.wikidata.org/entity/Q7286889,Robert Black|Raleigh Black
522,"Brock, J.",827,1983.0,1999.0,16.0,"Brock, J.","Brock, J.R.",0.56,1,http://www.wikidata.org/entity/Q88829758,Jordan R. Brock
878,"Bateman, W.",831,1950.0,1986.0,36.0,"Bateman, W.","Bateman, J.",0.56,1,http://www.wikidata.org/entity/Q2616501,James Bateman
197,"Slee, A.",837,1973.0,2003.0,30.0,"Slee, A.","Slee, A.V.",0.56,1,http://www.wikidata.org/entity/Q21609032,Andrew Vernon Slee
849,"Whiffin, T.",889,1971.0,1990.0,19.0,"Whiffin, T.","Whiffin, T.P.",0.56,1,http://www.wikidata.org/entity/Q21340632,Trevor Paul Whiffin
836,"Shoobridge, D.W.",901,1953.0,1981.0,28.0,"Shoobridge, D.W.","Shoobridge, W.",0.56,1,http://www.wikidata.org/entity/Q8018411,William Shoobridge
697,"McVean, D.",1171,1963.0,1984.0,21.0,"McVean, D.","McVean, D.N.",0.56,1,http://www.wikidata.org/entity/Q36538772,Donald N. McVean
643,"Noble, M.G.",1299,1970.0,1987.0,17.0,"Noble, M.G.","Noble, M.",0.56,1,http://www.wikidata.org/entity/Q47123529,Mary Noble
356,"Markey, A.",2592,1996.0,2012.0,16.0,"Markey, A.","Markey, A.S.",0.56,1,http://www.wikidata.org/entity/Q33660080,A.S. Markey
284,"Henderson, R.J.",3861,1959.0,1999.0,40.0,"Henderson, R.J.","Henderson, R.",0.56,1,http://www.wikidata.org/entity/Q5943219,Rodney Henderson
271,"Harris, S.",4054,1976.0,2018.0,42.0,"Harris, S.","Harris, S.A.",0.56,1,http://www.wikidata.org/entity/Q33675257,Stephen A. Harris
190,"Burgess, C.",5828,1889.0,2009.0,120.0,"Burgess, C.","Burgess, E.",0.56,1,http://www.wikidata.org/entity/Q16062442,Edward Burgess
178,"Cunningham, G.M.",6298,1909.0,2018.0,109.0,"Cunningham, G.M.","Cunningham, G.H.",0.56,1,http://www.wikidata.org/entity/Q4212529,Gordon Herriot Cunningham
82,"Crawford, I.",12816,1900.0,2019.0,119.0,"Crawford, I.","Crawford, J.",0.56,1,http://www.wikidata.org/entity/Q6227536,John Crawford
199,"Williams, L.D.",5583,1941.0,1997.0,56.0,"Williams, L.D.","Williams, L.",0.56,2,http://www.wikidata.org/entity/Q11165304|http://www.wikidata.org/entity/Q85428467,Llewelyn Williams|Lance Williams
674,"Scarlett, N.",697,1947.0,1998.0,51.0,"Scarlett, N.","Scarlett, N.H.",0.57,1,http://www.wikidata.org/entity/Q19004122,N.H. Scarlett
954,"Halling, R.E.",746,1984.0,2015.0,31.0,"Halling, R.E.","Halling, R.",0.57,1,http://www.wikidata.org/entity/Q14173137,Roy Halling
726,"Cherry, W.A.",1095,1985.0,2016.0,31.0,"Cherry, W.A.","Cherry, W.",0.57,1,http://www.wikidata.org/entity/Q18983703,W. Cherry
696,"Zich, F.A.",1173,1989.0,2019.0,30.0,"Zich, F.A.","Zich, F.",0.57,1,http://www.wikidata.org/entity/Q21613642,Frank Zich
640,"Dixon, D.",1308,1930.0,2008.0,78.0,"Dixon, D.","Dixon, D.M.",0.57,1,http://www.wikidata.org/entity/Q36535644,Dennis M. Dixon
527,"Rankin, M.",1775,1900.0,1999.0,99.0,"Rankin, M.","Rankin, R.",0.57,1,http://www.wikidata.org/entity/Q11189269,Rosa Rankin
103,"Jobson, P.",2773,1969.0,2019.0,50.0,"Jobson, P.","Jobson, P.C.",0.57,1,http://www.wikidata.org/entity/Q21391683,Peter C. Jobson
244,"Thiele, K.R.",4448,1973.0,2019.0,46.0,"Thiele, K.R.","Thiele, K.",0.57,1,http://www.wikidata.org/entity/Q547084,Kevin Thiele
237,"Ingram, C.K.",4585,1933.0,2015.0,82.0,"Ingram, C.K.","Ingram, C.",0.57,1,http://www.wikidata.org/entity/Q1109709,Collingwood Ingram
164,"Henshall, T.",6594,1922.0,1989.0,67.0,"Henshall, T.","Henshall, J.",0.57,1,http://www.wikidata.org/entity/Q21516124,John Henshall
105,"Maslin, B.R.",10950,1910.0,2013.0,103.0,"Maslin, B.R.","Maslin, B.",0.57,1,http://www.wikidata.org/entity/Q2926444,Bruce Maslin
30,"Phillips, M.E.",25427,1902.0,1995.0,93.0,"Phillips, M.E.","Phillips, J.",0.57,3,http://www.wikidata.org/entity/Q1701428|http://www.wikidata.org/entity/Q6252815|http://www.wikidata.org/entity/Q17627013,John Phillips|John Phillips|John Phillips
442,"Weston, A.",722,1891.0,2000.0,109.0,"Weston, A.","Weston, A.S.",0.58,1,http://www.wikidata.org/entity/Q21612531,Arthur Stewart Weston
730,"Branwhite, P.G.",748,1988.0,2012.0,24.0,"Branwhite, P.G.","Branwhite, B.",0.58,1,http://www.wikidata.org/entity/Q88811943,Boris Branwhite
812,"Clarke, S.",943,1911.0,2017.0,106.0,"Clarke, S.","Clarke, S.R.",0.58,1,http://www.wikidata.org/entity/Q3498696,Stephenson Robert Clarke
669,"Armstrong, P.G.",1017,1984.0,2014.0,30.0,"Armstrong, P.G.","Armstrong, P.A.",0.58,1,http://www.wikidata.org/entity/Q47113189,P.A. Armstrong
759,"Stanley, T.",1041,1950.0,1995.0,45.0,"Stanley, T.","Stanley, T.D.",0.58,1,http://www.wikidata.org/entity/Q21609521,Trevor Donald Stanley
708,"Butler, G.",1141,1971.0,1994.0,23.0,"Butler, G.","Butler, G.L.",0.58,1,http://www.wikidata.org/entity/Q36560497,Garl L. Butler
671,"Davies, S.J.J.",1245,1957.0,1979.0,22.0,"Davies, S.J.J.","Davies, S.J.",0.58,1,http://www.wikidata.org/entity/Q18984102,Stuart James Davies
610,"Goodall, D.W.",1407,1950.0,1999.0,49.0,"Goodall, D.W.","Goodall, D.",0.58,1,http://www.wikidata.org/entity/Q5240703,David Goodall
500,"Forster, P.",1904,1983.0,2017.0,34.0,"Forster, P.","Forster, J.",0.58,1,http://www.wikidata.org/entity/Q36590081,Jakob Forster
388,"Sanderson, K.",2747,1961.0,1998.0,37.0,"Sanderson, K.","Sanderson, J.",0.58,1,http://www.wikidata.org/entity/Q21607697,John Sanderson
781,"Reid, J.C.",1009,1974.0,2011.0,37.0,"Reid, J.C.","Reid, J.",0.58,2,http://www.wikidata.org/entity/Q22109480|http://www.wikidata.org/entity/Q47125085,James Reid|James Reid
608,"Hancock, M.",1408,1988.0,2004.0,16.0,"Hancock, M.","Hancock, J.",0.58,2,http://www.wikidata.org/entity/Q6237556|http://www.wikidata.org/entity/Q272774,John Hancock|John Hancock
62,"Mueller, F.",16407,1803.0,1969.0,166.0,"Mueller, F.","Mueller, A.",0.58,2,http://www.wikidata.org/entity/Q55068807|http://www.wikidata.org/entity/Q21521832,Arthur Mueller|Anton Mueller
156,"Rodd, A.",687,1964.0,1995.0,31.0,"Rodd, A.","Rodd, A.N.",0.59,1,http://www.wikidata.org/entity/Q5696967,Anthony N. Rodd
306,"Stocker, G.",741,1959.0,1999.0,40.0,"Stocker, G.","Stocker, G.W.",0.59,1,http://www.wikidata.org/entity/Q21388922,G. Whitney Stocker
330,"Jackes, B.",833,1963.0,2011.0,48.0,"Jackes, B.","Jackes, B.R.",0.59,1,http://www.wikidata.org/entity/Q21516848,Betsy Rivers Jackes
806,"Paget, A.",952,1934.0,2011.0,77.0,"Paget, A.","Paget, J.",0.59,1,http://www.wikidata.org/entity/Q429207,James Paget
675,"Copley, P.",1240,1966.0,2004.0,38.0,"Copley, P.","Copley, P.B.",0.59,1,http://www.wikidata.org/entity/Q21509030,Peter Bruce Copley
638,"Brown, M.J.",1312,1973.0,1999.0,26.0,"Brown, M.J.","Brown, M.",0.59,1,http://www.wikidata.org/entity/Q26838354,Marie Brown
607,"Marchant, N.G.",1409,1905.0,2008.0,103.0,"Marchant, N.G.","Marchant, N.",0.59,1,http://www.wikidata.org/entity/Q9049700,Neville Marchant
13,"Blake, S.",2069,1834.0,2010.0,176.0,"Blake, S.","Blake, S.T.",0.59,1,http://www.wikidata.org/entity/Q2984580,Stanley Thatcher Blake
424,"Phillips, S.P.",2513,1996.0,2018.0,22.0,"Phillips, S.P.","Phillips, S.M.",0.59,1,http://www.wikidata.org/entity/Q2883975,Sylvia Mabel Phillips
406,"Rogers, R.",2647,1910.0,2006.0,96.0,"Rogers, R.","Rogers, R.S.",0.59,1,http://www.wikidata.org/entity/Q3281627,Richard Sanders Rogers
287,"Jensen, R.",3805,1992.0,2019.0,27.0,"Jensen, R.","Jensen, J.",0.59,1,http://www.wikidata.org/entity/Q16849971,John Jensen
227,"Egan, J.",4845,1992.0,2006.0,14.0,"Egan, J.","Egan, J.P.",0.59,1,http://www.wikidata.org/entity/Q56631734,Joshua P. Egan
201,"Hopper, S.D.",5523,1955.0,2019.0,64.0,"Hopper, S.D.","Hopper, S.",0.59,1,http://www.wikidata.org/entity/Q2082700,Stephen Hopper
171,"Byrnes, N.",6432,1889.0,1997.0,108.0,"Byrnes, N.","Byrnes, N.B.",0.59,1,http://www.wikidata.org/entity/Q6045004,Norman Brice Byrnes
397,"Lloyd, N.",2680,1907.0,1997.0,90.0,"Lloyd, N.","Lloyd, J.",0.59,3,http://www.wikidata.org/entity/Q5925802|http://www.wikidata.org/entity/Q21519397|http://www.wikidata.org/entity/Q21389890,James Lloyd|John Lloyd|Janine Lloyd
959,"Cuff, N.",742,1998.0,2017.0,19.0,"Cuff, N.","Cuff, N.J.",0.6,1,http://www.wikidata.org/entity/Q36640932,Nicholas J. Cuff
940,"Sutton, C.S.",761,1804.0,1970.0,166.0,"Sutton, C.S.","Sutton, C.",0.6,1,http://www.wikidata.org/entity/Q2884497,Charles Sutton
932,"McMullan-Fisher, S.J.M.",774,1996.0,2019.0,23.0,"McMullan-Fisher, S.J.M.","McMullan-Fisher, S.(.M.).",0.6,1,http://www.wikidata.org/entity/Q88839750,Sapphire (J.M.) McMullan-Fisher
420,"Wapstra, H.|Wapstra, A.",797,1992.0,2015.0,23.0,"Wapstra, H.|Wapstra, A.","Wapstra, M.",0.6,1,http://www.wikidata.org/entity/Q21612226,Mark Wapstra
867,"Christensen, T.J.",851,1964.0,2000.0,36.0,"Christensen, T.J.","Christensen, T.A.",0.6,1,http://www.wikidata.org/entity/Q3545999,Tyge Ahrengot Christensen
213,"Foreman, P.",922,1925.0,2016.0,91.0,"Foreman, P.","Foreman, D.",0.6,1,http://www.wikidata.org/entity/Q18984668,Donald Foreman
681,"Collins, T.",1228,2001.0,2018.0,17.0,"Collins, T.","Collins, T.S.",0.6,1,http://www.wikidata.org/entity/Q36687061,T.S. Collins
655,"Parsons, D.",1267,1978.0,2012.0,34.0,"Parsons, D.","Parsons, J.",0.6,1,http://www.wikidata.org/entity/Q19043235,John Parsons
592,"Webb, W.",1459,1816.0,1896.0,80.0,"Webb, W.","Webb, W.F.",0.6,1,http://www.wikidata.org/entity/Q7964883,Walter Freeman Webb
373,"Ratkowsky, A.V.",2821,1959.0,1999.0,40.0,"Ratkowsky, A.V.","Ratkowsky, D.(.).",0.6,1,http://www.wikidata.org/entity/Q88847216,David (A.) Ratkowsky
312,"Johnstone, R.L.",3407,1980.0,2018.0,38.0,"Johnstone, R.L.","Johnstone, R.E.",0.6,1,http://www.wikidata.org/entity/Q7364841,Ronald Eric Johnstone
202,"Simmons, J.G. | Simmons, M.H.",5498,1944.0,2005.0,61.0,"Simmons, J.G. | Simmons, M.H.","Simmons, P.",0.6,1,http://www.wikidata.org/entity/Q55072643,Perez Simmons
505,"Anderson, E.R.",1870,1965.0,2016.0,51.0,"Anderson, E.R.","Anderson, E.",0.6,2,http://www.wikidata.org/entity/Q2411272|http://www.wikidata.org/entity/Q5353160,Edgar Anderson|Elaine Anderson
194,"Rupp, H.M.R.",5666,1873.0,1987.0,114.0,"Rupp, H.M.R.","Rupp, H.",0.6,2,http://www.wikidata.org/entity/Q3281684|http://www.wikidata.org/entity/Q45738980,Herman Rupp|Hans Rupp
555,"Alcock, K.",759,1954.0,2007.0,53.0,"Alcock, K.","Alcock, J.",0.61,1,http://www.wikidata.org/entity/Q1699105,John Alcock
88,"Filson, R.",1239,1956.0,1999.0,43.0,"Filson, R.","Filson, R.B.",0.61,1,http://www.wikidata.org/entity/Q21339388,Rex Bertram Filson
660,"Ingwersen, F.",1255,1962.0,1996.0,34.0,"Ingwersen, F.","Ingwersen, W.E.T.",0.61,1,http://www.wikidata.org/entity/Q21516760,Walter Edward Theodore Ingwersen
659,"Sieber, F.W.",1256,1789.0,1900.0,111.0,"Sieber, F.W.","Sieber, F.",0.61,1,http://www.wikidata.org/entity/Q78907,Franz Sieber
234,"Leach, G.J.",1395,1901.0,2002.0,101.0,"Leach, G.J.","Leach, G.",0.61,1,http://www.wikidata.org/entity/Q5885625,Gregory Leach
2,"Carr, G.W. | Beauglehole, A.C.",1663,1964.0,1994.0,30.0,"Carr, G.W. | Beauglehole, A.C.","Beauglehole, A.C.",0.61,1,http://www.wikidata.org/entity/Q16744919,Alexander Clifford Beauglehole
531,"Swinbourne, R.",1752,1957.0,1987.0,30.0,"Swinbourne, R.","Swinbourne, R.F.G.",0.61,1,http://www.wikidata.org/entity/Q36670438,Robert F.G. Swinbourne
351,"Reader, F.M.",3022,1854.0,1996.0,142.0,"Reader, F.M.","Reader, F.",0.61,1,http://www.wikidata.org/entity/Q5442312,Felix Reader
340,"Lewis, D.",3075,1922.0,2019.0,97.0,"Lewis, D.","Lewis, D.J.",0.61,1,http://www.wikidata.org/entity/Q55064801,David James Lewis
157,"Shepherd, S.A.",6764,1940.0,2004.0,64.0,"Shepherd, S.A.","Shepherd, J.",0.61,1,http://www.wikidata.org/entity/Q21608783,John Shepherd
620,"Johnson, D.C.",1392,1995.0,2015.0,20.0,"Johnson, D.C.","Johnson, D.",0.61,2,http://www.wikidata.org/entity/Q18670944|http://www.wikidata.org/entity/Q88819430,Daniel Johnson|Desiree Johnson
304,"Nelson, D.J.",3324,1958.0,1996.0,38.0,"Nelson, D.J.","Nelson, D.",0.61,2,http://www.wikidata.org/entity/Q1175873|http://www.wikidata.org/entity/Q22112610,David Nelson|Diane Nelson
352,"Reader, E.",923,1838.0,1894.0,56.0,"Reader, E.","Reader, F.",0.62,1,http://www.wikidata.org/entity/Q5442312,Felix Reader
820,"Aberdeen, J.E.",937,1950.0,1989.0,39.0,"Aberdeen, J.E.","Aberdeen, J.E.C.",0.62,1,http://www.wikidata.org/entity/Q5933214,John Errol Chandos Aberdeen
819,"White, P.J.",941,1985.0,2015.0,30.0,"White, P.J.","White, P.",0.62,1,http://www.wikidata.org/entity/Q7186024,Philo White
727,"Woolcock, C.E.",1092,1972.0,1988.0,16.0,"Woolcock, C.E.","Woolcock, A.",0.62,1,http://www.wikidata.org/entity/Q17711341,Ann Woolcock
111,"Alcock, C.Ray",1713,1963.0,1993.0,30.0,"Alcock, C.Ray","Alcock, C.R.",0.62,1,http://www.wikidata.org/entity/Q21505035,Charles Raymond Alcock
432,"McCutcheon, G.S.",2455,1958.0,2008.0,50.0,"McCutcheon, G.S.","McCutcheon, J.T.",0.62,1,http://www.wikidata.org/entity/Q6260043,John T. McCutcheon
389,"Thompson, S.L.",2737,1997.0,2017.0,20.0,"Thompson, S.L.","Thompson, S.A.",0.62,1,http://www.wikidata.org/entity/Q21610661,Sue A. Thompson
212,"Foreman, D.B.",5338,1924.0,2003.0,79.0,"Foreman, D.B.","Foreman, D.",0.62,1,http://www.wikidata.org/entity/Q18984668,Donald Foreman
130,"Ford, A.",8746,1989.0,2018.0,29.0,"Ford, A.","Ford, A.R.",0.62,1,http://www.wikidata.org/entity/Q21535857,Athelstane Russell Ford
79,"Davis, R.",13265,1911.0,2018.0,107.0,"Davis, R.","Davis, R.M.",0.62,1,http://www.wikidata.org/entity/Q61951604,R. Michael Davis
